,ATL,LAX,ORD,DFW,DEN,JFK,SFO,SEA,MCO,LAS,CLT,EWR,PHX,IAH,MIA,BOS,MSP,DTW,FLL,PHL,LGA,BWI,SLC,SAN,IAD,DCA,TPA,MDW,HNL,PDX,BNA,AUS,DAL,STL,SJC,HOU,RDU,MSY,OAK,SMF,MCI,SNA,RSW,SAT,CLE,IND,PIT,SJU,CVG,CMH
STL,0.057960175750210334,0.028980087875105167,0.021735065906328878,0.014490043937552584,0.021735065906328878,0.007245021968776292,0.007245021968776292,0.014490043937552584,0.014490043937552584,0.007245021968776292,0.014490043937552584,0.014490043937552584,0.021735065906328878,0.007245021968776292,0.014490043937552584,0.007245021968776292,0.021735065906328878,0.014490043937552584,0.007245021968776292,0.021735065906328878,0.028980087875105167,0.014490043937552584,0.007245021968776292,0.007245021968776292,0.007245021968776292,0.021735065906328878,0.014490043937552584,0.014490043937552584,0.0,0.0,0.007245021968776292,0.0,0.014490043937552584,0.0,0.0,0.007245021968776292,0.007245021968776292,0.014490043937552584,0.0,0.0,0.014490043937552584,0.0,0.007245021968776292,0.014490043937552584,0.007245021968776292,0.0,0.014490043937552584,0.0,0.007245021968776292,0.014490043937552584
SJC,0.02152753108348135,0.0430550621669627,0.014351687388987566,0.014351687388987566,0.014351687388987566,0.007175843694493783,0.0,0.02152753108348135,0.0,0.007175843694493783,0.0,0.0,0.028703374777975132,0.007175843694493783,0.0,0.007175843694493783,0.007175843694493783,0.0,0.0,0.0,0.0,0.0,0.007175843694493783,0.014351687388987566,0.0,0.0,0.0,0.014351687388987566,0.014351687388987566,0.02152753108348135,0.0,0.014351687388987566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007175843694493783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOU,0.039583060671216225,0.013194353557072077,0.0,0.013194353557072077,0.006597176778536038,0.006597176778536038,0.0,0.0,0.013194353557072077,0.013194353557072077,0.006597176778536038,0.006597176778536038,0.013194353557072077,0.0,0.0,0.013194353557072077,0.0,0.0,0.013194353557072077,0.0,0.006597176778536038,0.006597176778536038,0.0,0.013194353557072077,0.0,0.006597176778536038,0.013194353557072077,0.013194353557072077,0.0,0.0,0.013194353557072077,0.006597176778536038,0.013194353557072077,0.006597176778536038,0.0,0.0,0.006597176778536038,0.013194353557072077,0.006597176778536038,0.0,0.006597176778536038,0.006597176778536038,0.0,0.013194353557072077,0.0,0.006597176778536038,0.006597176778536038,0.0,0.0,0.0
RDU,0.05811255492194073,0.02582780218752921,0.01937085164064691,0.012913901093764606,0.006456950546882303,0.02582780218752921,0.006456950546882303,0.0,0.01937085164064691,0.01937085164064691,0.012913901093764606,0.006456950546882303,0.006456950546882303,0.006456950546882303,0.012913901093764606,0.012913901093764606,0.006456950546882303,0.006456950546882303,0.01937085164064691,0.01937085164064691,0.01937085164064691,0.01937085164064691,0.006456950546882303,0.0,0.006456950546882303,0.012913901093764606,0.01937085164064691,0.012913901093764606,0.0,0.0,0.006456950546882303,0.0,0.0,0.012913901093764606,0.0,0.012913901093764606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006456950546882303,0.012913901093764606,0.0,0.006456950546882303,0.006456950546882303
MSY,0.05770028980087874,0.05770028980087874,0.08334486304571374,0.0384668598672525,0.03205571655604375,0.07052257642329625,0.006411143311208749,0.0,0.012822286622417498,0.006411143311208749,0.012822286622417498,0.03205571655604375,0.006411143311208749,0.025644573244834996,0.03205571655604375,0.012822286622417498,0.025644573244834996,0.025644573244834996,0.012822286622417498,0.012822286622417498,0.01923342993362625,0.012822286622417498,0.012822286622417498,0.006411143311208749,0.01923342993362625,0.012822286622417498,0.012822286622417498,0.012822286622417498,0.0,0.0,0.006411143311208749,0.012822286622417498,0.012822286622417498,0.012822286622417498,0.0,0.012822286622417498,0.0,0.0,0.0,0.0,0.012822286622417498,0.0,0.0,0.0,0.006411143311208749,0.0,0.0,0.0,0.006411143311208749,0.0
OAK,0.0,0.0183415911003085,0.006113863700102832,0.006113863700102832,0.006113863700102832,0.006113863700102832,0.0,0.02445545480041133,0.0,0.0183415911003085,0.0,0.0,0.02445545480041133,0.0,0.0,0.0,0.006113863700102832,0.0,0.0,0.0,0.0,0.0,0.0183415911003085,0.006113863700102832,0.0,0.0,0.0,0.012227727400205664,0.0183415911003085,0.02445545480041133,0.0,0.012227727400205664,0.0,0.0,0.0,0.006113863700102832,0.0,0.0,0.0,0.0,0.006113863700102832,0.012227727400205664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMF,0.024111433112087497,0.03616714966813125,0.006027858278021874,0.012055716556043749,0.018083574834065624,0.006027858278021874,0.006027858278021874,0.024111433112087497,0.0,0.012055716556043749,0.012055716556043749,0.0,0.018083574834065624,0.006027858278021874,0.0,0.0,0.006027858278021874,0.0,0.0,0.0,0.0,0.0,0.006027858278021874,0.006027858278021874,0.006027858278021874,0.0,0.0,0.012055716556043749,0.006027858278021874,0.012055716556043749,0.0,0.006027858278021874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006027858278021874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCI,0.0429877535757689,0.010746938393942225,0.01612040759091334,0.010746938393942225,0.02149387678788445,0.0,0.005373469196971113,0.010746938393942225,0.010746938393942225,0.005373469196971113,0.010746938393942225,0.005373469196971113,0.01612040759091334,0.005373469196971113,0.0,0.005373469196971113,0.01612040759091334,0.005373469196971113,0.005373469196971113,0.010746938393942225,0.005373469196971113,0.005373469196971113,0.005373469196971113,0.010746938393942225,0.005373469196971113,0.01612040759091334,0.010746938393942225,0.010746938393942225,0.0,0.005373469196971113,0.005373469196971113,0.0,0.010746938393942225,0.010746938393942225,0.0,0.010746938393942225,0.0,0.010746938393942225,0.005373469196971113,0.0,0.0,0.0,0.0,0.0,0.005373469196971113,0.010746938393942225,0.0,0.0,0.005373469196971113,0.0
SNA,0.019257735813779566,0.0,0.014443301860334674,0.014443301860334674,0.019257735813779566,0.0,0.009628867906889783,0.009628867906889783,0.0,0.009628867906889783,0.0,0.0048144339534448915,0.019257735813779566,0.0048144339534448915,0.0,0.0,0.0048144339534448915,0.0,0.0,0.0,0.0,0.0,0.0048144339534448915,0.0,0.0,0.0,0.0,0.0,0.0,0.009628867906889783,0.0,0.0,0.0,0.0,0.0048144339534448915,0.009628867906889783,0.0,0.0,0.009628867906889783,0.009628867906889783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSW,0.03768533233616902,0.0,0.01884266616808451,0.014131999626063381,0.009421333084042255,0.004710666542021127,0.0,0.0,0.009421333084042255,0.0,0.009421333084042255,0.009421333084042255,0.0,0.004710666542021127,0.0,0.004710666542021127,0.009421333084042255,0.009421333084042255,0.0,0.014131999626063381,0.009421333084042255,0.009421333084042255,0.0,0.0,0.0,0.01884266616808451,0.0,0.009421333084042255,0.0,0.0,0.0,0.0,0.0,0.004710666542021127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004710666542021127,0.009421333084042255,0.004710666542021127,0.0,0.004710666542021127,0.009421333084042255
SAT,0.03285687575955875,0.009387678788445358,0.014081518182668036,0.009387678788445358,0.014081518182668036,0.004693839394222679,0.004693839394222679,0.004693839394222679,0.014081518182668036,0.009387678788445358,0.009387678788445358,0.004693839394222679,0.014081518182668036,0.004693839394222679,0.0,0.0,0.004693839394222679,0.004693839394222679,0.0,0.009387678788445358,0.0,0.009387678788445358,0.004693839394222679,0.009387678788445358,0.004693839394222679,0.0,0.009387678788445358,0.009387678788445358,0.0,0.0,0.004693839394222679,0.0,0.009387678788445358,0.009387678788445358,0.0,0.009387678788445358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.022828830513228007,0.004565766102645601,0.013697298307936801,0.013697298307936801,0.009131532205291202,0.013697298307936801,0.004565766102645601,0.0,0.004565766102645601,0.009131532205291202,0.013697298307936801,0.004565766102645601,0.004565766102645601,0.004565766102645601,0.009131532205291202,0.004565766102645601,0.009131532205291202,0.004565766102645601,0.004565766102645601,0.009131532205291202,0.009131532205291202,0.013697298307936801,0.0,0.0,0.004565766102645601,0.004565766102645601,0.004565766102645601,0.009131532205291202,0.0,0.0,0.009131532205291202,0.004565766102645601,0.0,0.004565766102645601,0.0,0.0,0.0,0.004565766102645601,0.0,0.0,0.004565766102645601,0.0,0.004565766102645601,0.0,0.0,0.004565766102645601,0.0,0.0,0.0,0.004565766102645601
IND,0.0394091801439656,0.017515191175095823,0.013136393381321864,0.008757595587547911,0.017515191175095823,0.013136393381321864,0.004378797793773956,0.0,0.013136393381321864,0.008757595587547911,0.008757595587547911,0.004378797793773956,0.013136393381321864,0.004378797793773956,0.008757595587547911,0.004378797793773956,0.004378797793773956,0.004378797793773956,0.004378797793773956,0.008757595587547911,0.004378797793773956,0.008757595587547911,0.004378797793773956,0.0,0.004378797793773956,0.008757595587547911,0.013136393381321864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004378797793773956,0.004378797793773956,0.0,0.0,0.0,0.008757595587547911,0.0,0.008757595587547911,0.0,0.004378797793773956,0.0,0.0,0.0,0.0,0.0
PIT,0.030592689539123117,0.017481536879498924,0.013111152659624191,0.008740768439749462,0.008740768439749462,0.013111152659624191,0.004370384219874731,0.0,0.013111152659624191,0.004370384219874731,0.008740768439749462,0.004370384219874731,0.013111152659624191,0.004370384219874731,0.008740768439749462,0.013111152659624191,0.004370384219874731,0.004370384219874731,0.004370384219874731,0.008740768439749462,0.013111152659624191,0.008740768439749462,0.0,0.0,0.004370384219874731,0.008740768439749462,0.008740768439749462,0.008740768439749462,0.0,0.0,0.008740768439749462,0.0,0.0,0.008740768439749462,0.0,0.004370384219874731,0.008740768439749462,0.0,0.0,0.0,0.0,0.0,0.004370384219874731,0.0,0.0,0.0,0.0,0.0,0.004370384219874731,0.0
SJU,0.029728895952136115,0.0,0.01698794054407778,0.00849397027203889,0.0,0.021234925680097223,0.0,0.0,0.01698794054407778,0.0,0.00849397027203889,0.00849397027203889,0.0,0.004246985136019445,0.00849397027203889,0.004246985136019445,0.0,0.004246985136019445,0.01698794054407778,0.00849397027203889,0.0,0.00849397027203889,0.0,0.0,0.004246985136019445,0.004246985136019445,0.012740955408058335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVG,0.02876694400299149,0.0041095634289987845,0.016438253715995138,0.012328690286996352,0.012328690286996352,0.012328690286996352,0.0041095634289987845,0.0,0.0041095634289987845,0.0041095634289987845,0.012328690286996352,0.008219126857997569,0.0,0.008219126857997569,0.008219126857997569,0.0041095634289987845,0.0041095634289987845,0.0041095634289987845,0.0041095634289987845,0.012328690286996352,0.0041095634289987845,0.0041095634289987845,0.008219126857997569,0.0,0.0041095634289987845,0.012328690286996352,0.0041095634289987845,0.0,0.0,0.0,0.0041095634289987845,0.0,0.0,0.0041095634289987845,0.0,0.0,0.0041095634289987845,0.0041095634289987845,0.0,0.0,0.0041095634289987845,0.0,0.0041095634289987845,0.0,0.0,0.0,0.0041095634289987845,0.0,0.0,0.0
CMH,0.03107413293446761,0.015537066467233804,0.011652799850425352,0.007768533233616902,0.011652799850425352,0.011652799850425352,0.0,0.0,0.007768533233616902,0.003884266616808451,0.007768533233616902,0.003884266616808451,0.011652799850425352,0.003884266616808451,0.007768533233616902,0.003884266616808451,0.003884266616808451,0.003884266616808451,0.003884266616808451,0.007768533233616902,0.011652799850425352,0.007768533233616902,0.0,0.0,0.003884266616808451,0.007768533233616902,0.011652799850425352,0.007768533233616902,0.0,0.0,0.003884266616808451,0.0,0.0,0.007768533233616902,0.0,0.0,0.003884266616808451,0.0,0.003884266616808451,0.0,0.0,0.0,0.007768533233616902,0.0,0.003884266616808451,0.0,0.0,0.0,0.0,0.0
